4abf0ee1a4b703dc9cbb119f12124470;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [512, 128], 'dropout': 0.6, 'dropout_conv': 0.6, 'dropout_recurrent': 0.2, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[68.204368591308594, 68.204368591308594, 6.9909319877624512];[68.852081298828125, 68.848907470703125, 7.2916545867919922];[8.5823535919189453, 8.5823535919189453, 2.5];[6.6438426971435547, 6.6406717300415039, 2.5];[22.745580673217773, 22.745580673217773, 4.5272045135498047];[15.394065856933594, 15.390894889831543, 3.6250371932983398]
a7ddaa4257b03a8dede143e1f077f122;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.05, 'conv_kernels': [7, 5], 'conv_filters': [32, 16], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [512, 128], 'dropout': 0.4, 'dropout_conv': 0.0, 'dropout_recurrent': 0.1, 'conv_kernel_regularizer': ('L1_L2', 0.01), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[31.287725448608398, 30.415048599243164, 4.6240129470825195];[31.343860626220703, 30.373554229736328, 4.6185340881347656];[10.58297061920166, 9.7102937698364258, 2.5];[10.381610870361328, 9.4113044738769531, 2.5];[26.744091033935547, 25.871414184570313, 4.8601865768432617];[26.049642562866211, 25.079336166381836, 4.7780055999755859]
54e474a53caa0a379913b4e3c203ad3b;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 1.0, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [1024, 512, 256], 'dropout': 0.5, 'dropout_conv': 0.4, 'dropout_recurrent': 0.3, 'conv_kernel_regularizer': ('L1_L2', 0.05), 'conv_recurrent_regularizer': ('L1_L2', 0.05), 'dense_kernel_regularizer': ('L1_L2', 0.01), 'lr_plateau': (0.5, 5, 1e-05)};[nan, 196531.484375, 443.2845458984375];-;[nan, 195120.90625, 441.71783447265625];-;[nan, 192475.59375, 438.71783447265625];-
45ac25157027e4fe96a71978332b4090;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.05, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.4, 'dropout_conv': 0.3, 'dropout_recurrent': 0.3, 'conv_kernel_regularizer': ('L2', 0.05), 'conv_recurrent_regularizer': ('L2', 0.1), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.532615661621094, 68.532615661621094, 6.828700065612793];[70.015327453613281, 69.982681274414063, 7.46783447265625];[10.305792808532715, 10.305792808532715, 2.5];[6.2919526100158691, 6.2593121528625488, 2.5];[27.389190673828125, 27.389190673828125, 5.0138998031616211];[11.870949745178223, 11.838309288024902, 3.0964994430541992]
356fa3459abe2174ef1dd7b607c8da68;{'epochs': 60, 'patience': 20, 'optimizer': 'rmsprop', 'learning_rate': 1.0, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [1024, 512, 256], 'dropout': 0.3, 'dropout_conv': 0.3, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L2', 0.05), 'conv_recurrent_regularizer': ('L2', 0.1), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[99291.0703125, 99290.875, 313.7803955078125];[34.406642913818359, 34.406585693359375, 4.7238659858703613];[123009.7109375, 123009.515625, 348.7752685546875];[6.4549655914306641, 6.4549045562744141, 2.5];[90377.6953125, 90377.5, 299.40338134765625];[8.738983154296875, 8.7389240264892578, 2.5473365783691406]
96d74adf96ddfc8b2f73d8f1d5cf6c82;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.5, 'dropout_conv': 0.2, 'dropout_recurrent': 0.1, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.05), 'lr_plateau': (0.5, 5, 1e-05)};[68.214920043945313, 68.214920043945313, 6.9758424758911133];[68.813873291015625, 68.812278747558594, 7.2839937210083008];[8.7226734161376953, 8.7226734161376953, 2.5];[6.6715207099914551, 6.6699285507202148, 2.5];[23.157514572143555, 23.157514572143555, 4.5724735260009766];[15.559633255004883, 15.558041572570801, 3.6480188369750977]
85c03d1ab80adbfce5ed9ed4582d1993;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5], 'conv_filters': [32, 16], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.4, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.05), 'lr_plateau': (0.5, 5, 1e-05)};[51.656524658203125, 30.338100433349609, 4.5980448722839355];[51.892501831054688, 30.410465240478516, 4.5854053497314453];[29.731311798095703, 8.4128799438476563, 2.4999980926513672];[29.373146057128906, 7.8911190032958984, 2.4999985694885254];[43.555370330810547, 22.2369384765625, 4.4706754684448242];[42.059535980224609, 20.577503204345703, 4.2810635566711426]
b57b90763b12da84e96b6e6c886b8509;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.1, 'dropout_conv': 0.0, 'dropout_recurrent': 0.3, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.311279296875, 68.2044677734375, 6.9907655715942383];[71.283180236816406, 70.259353637695313, 7.5010852813720703];[8.6906871795654297, 8.5838766098022461, 2.5];[7.273841381072998, 6.2500104904174805, 2.5];[22.856906890869141, 22.750097274780273, 4.5277032852172852];[12.254310607910156, 11.230481147766113, 2.9967451095581055]
658c98c0960b68235a2716fe58b58a2c;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1', 0.001), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[81.461456298828125, 68.199951171875, 7.0001449584960938];[81.237129211425781, 68.197441101074219, 7.0366573333740234];[21.760194778442383, 8.4986991882324219, 2.5000004768371582];[21.221868515014648, 8.1821832656860352, 2.5];[35.757591247558594, 22.49609375, 4.4995660781860352];[34.562049865722656, 21.522361755371094, 4.3900299072265625]
c8c41508300376167447d204f3eb2896;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.347354888916016, 30.347354888916016, 4.5953860282897949];[31.865400314331055, 31.865360260009766, 4.5679092407226563];[8.2971487045288086, 8.2971487045288086, 2.5];[6.3570499420166016, 6.3570084571838379, 2.5];[21.881866455078125, 21.881866455078125, 4.4307861328125];[13.319779396057129, 13.319738388061523, 3.3271217346191406]
9d9b1489609ad9ef1c068f1383701f84;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'relu', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.001), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[73.099884033203125, 68.221397399902344, 6.9686374664306641];[72.91851806640625, 68.235237121582031, 6.9558215141296387];[13.669589042663574, 8.7911148071289063, 2.5];[13.598451614379883, 8.9151697158813477, 2.5];[28.234113693237305, 23.355640411376953, 4.5940876007080078];[28.39366340637207, 23.710380554199219, 4.6325349807739258]
75617efb43b4046e39b138824d069681;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[95.61578369140625, 68.203765869140625, 6.992863655090332];[94.485183715820313, 68.277984619140625, 6.926450252532959];[35.976943969726563, 8.5649251937866211, 2.4998006820678711];[35.417484283447266, 9.2102842330932617, 2.4999327659606934];[50.106002807617188, 22.693984985351563, 4.5214991569519043];[50.74139404296875, 24.534189224243164, 4.7205948829650879]
b76aa9ec46d8fea8ec1e78fc29591625;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.593263626098633, 30.329547882080078, 4.6027350425720215];[30.593263626098633, 30.329547882080078, 4.6027350425720215];[8.8884677886962891, 8.6247549057006836, 2.5];[8.8884677886962891, 8.6247549057006836, 2.5];[23.134616851806641, 22.870901107788086, 4.5410242080688477];[23.134616851806641, 22.870901107788086, 4.5410242080688477]
8d15f19de33f37230984c8dc1ed7a77f;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.001), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.438009262084961, 30.372882843017578, 4.6184277534484863];[32.071884155273438, 31.561115264892578, 4.5420117378234863];[9.47076416015625, 9.4056358337402344, 2.5];[6.9692645072937012, 6.4584922790527344, 2.5];[25.129228591918945, 25.064102172851563, 4.7764110565185547];[14.708924293518066, 14.198150634765625, 3.4566097259521484]
8571adcea96b77a106c62ab01855e45c;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.001), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[71.933357238769531, 68.397773742675781, 6.872342586517334];[71.7247314453125, 68.284515380859375, 6.9228439331054688];[13.331207275390625, 9.7956209182739258, 2.4999933242797852];[12.688217163085938, 9.2480001449584961, 2.4999942779541016];[29.628990173339844, 26.093402862548828, 4.8829717636108398];[28.07707405090332, 24.636856079101563, 4.7314753532409668]
c92f75c6c04c5862c5e425bcf2cbc057;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'relu', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1_L2', 0.001), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[69.230087280273438, 68.195663452148438, 7.018763542175293];[69.230087280273438, 68.195663452148438, 7.018763542175293];[9.3687200546264648, 8.3342990875244141, 2.5];[9.3687200546264648, 8.3342990875244141, 2.5];[23.030986785888672, 21.996562957763672, 4.4437103271484375];[23.030986785888672, 21.996562957763672, 4.4437103271484375]
d920c7cfc1727550106665f14818222a;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1', 0.001), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[70.152618408203125, 68.407821655273438, 6.8686504364013672];[70.072479248046875, 68.344474792480469, 6.8935914039611816];[11.582233428955078, 9.8374271392822266, 2.5];[11.287594795227051, 9.5595846176147461, 2.5];[27.946540832519531, 26.201732635498047, 4.8940505981445313];[27.202953338623047, 25.474941253662109, 4.8192262649536133]
78557b2e709ec739f9aa79830565b128;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [3, 5, 7], 'conv_filters': [8, 16, 32], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.1), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[68.195556640625, 68.195556640625, 7.0228228569030762];[68.626358032226563, 68.626358032226563, 7.2410078048706055];[8.2992839813232422, 8.2992839813232422, 2.5];[6.8536958694458008, 6.8536958694458008, 2.5];[21.88847541809082, 21.88847541809082, 4.4315319061279297];[16.515565872192383, 16.515565872192383, 3.7769784927368164]
88d1bb5716aa494aa7a7b5142501a3f1;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'relu', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.820648193359375, 68.198684692382813, 7.0408554077148438];[68.820648193359375, 68.198684692382813, 7.0408554077148438];[8.769287109375, 8.1473264694213867, 2.5];[8.769287109375, 8.1473264694213867, 2.5];[22.033893585205078, 21.411933898925781, 4.3774347305297852];[22.033893585205078, 21.411933898925781, 4.3774347305297852]
0c85af5666d6a8c982522534a0e3c67a;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'relu', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.433399200439453, 30.329118728637695, 4.6034355163574219];[30.753326416015625, 30.345451354980469, 4.5958662033081055];[8.7615346908569336, 8.6572561264038086, 2.5];[8.725682258605957, 8.3178071975708008, 2.5];[23.07073974609375, 22.966459274291992, 4.5515336990356445];[22.353607177734375, 21.945732116699219, 4.4379873275756836]
d062ffbc969693644f7979ff30b6d545;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [6, 4, 2], 'conv_filters': [16, 8, 4], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[30.36558723449707, 30.36558723449707, 4.5916738510131836];[30.871189117431641, 30.871011734008789, 4.55535888671875];[8.1409187316894531, 8.1409187316894531, 2.5];[6.9397101402282715, 6.9395303726196289, 2.5];[21.391559600830078, 21.391559600830078, 4.3751068115234375];[16.92198371887207, 16.921806335449219, 3.8303794860839844]
7927b24737e66b1197cfdde1e1242db4;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[70.422035217285156, 68.204483032226563, 6.9907293319702148];[70.392295837402344, 68.200912475585938, 6.9978322982788086];[10.801763534545898, 8.5842103958129883, 2.5];[10.710923194885254, 8.5195512771606445, 2.5];[24.968639373779297, 22.751081466674805, 4.5278120040893555];[24.749946594238281, 22.558570861816406, 4.5065031051635742]
f70b4d6410dffba1cdec9d8804b2bd63;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [7, 5, 3], 'conv_filters': [32, 16, 8], 'conv_activation': 'tanh', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.0, 'dropout_conv': 0.0, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L1', 0.1), 'conv_recurrent_regularizer': ('L1', 0.1), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[73.120132446289063, 68.214187622070313, 7.0677099227905273];[73.120132446289063, 68.214187622070313, 7.0677099227905273];[12.83782958984375, 7.9318752288818359, 2.5];[12.83782958984375, 7.9318752288818359, 2.5];[25.619056701660156, 20.713100433349609, 4.2968711853027344];[25.619056701660156, 20.713100433349609, 4.2968711853027344]
d01cce91f015e76f256eb41deb0e521c;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [5, 7], 'conv_filters': [16, 32], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.7, 'dropout_recurrent': 0.7, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.001), 'dense_kernel_regularizer': ('L2', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.198745727539063, 68.198745727539063, 7.0033864974975586];[68.844390869140625, 68.844390869140625, 7.2907228469848633];[8.4696273803710938, 8.4696273803710938, 2.5];[6.6441836357116699, 6.6441745758056641, 2.5];[22.408676147460938, 22.408676147460938, 4.4898414611816406];[15.411184310913086, 15.411174774169922, 3.627833366394043]
ebf733df6b99700e6529228640eae287;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L2', 0.001), 'conv_recurrent_regularizer': ('L2', 0.1), 'dense_kernel_regularizer': ('L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[30.398874282836914, 30.398874282836914, 4.6220808029174805];[31.428913116455078, 31.410223007202148, 4.5351200103759766];[9.6033267974853516, 9.6033267974853516, 2.5];[6.5462055206298828, 6.5275144577026367, 2.5];[25.590581893920898, 25.590581893920898, 4.8312091827392578];[14.706982612609863, 14.688291549682617, 3.5267963409423828]
45da60356d017242102706beb1148a66;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'relu', 'dense_activation': 'relu', 'recurrent_activation': 'tanh', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1_L2', 0.1), 'conv_recurrent_regularizer': ('L1_L2', 0.1), 'dense_kernel_regularizer': ('L1_L2', 0.1), 'lr_plateau': (0.5, 5, 1e-05)};[92.346961975097656, 68.204940795898438, 6.9899306297302246];[92.346961975097656, 68.204940795898438, 6.9899306297302246];[32.733558654785156, 8.5915374755859375, 2.5];[32.733551025390625, 8.5915374755859375, 2.5];[46.914810180664063, 22.772792816162109, 4.5302090644836426];[46.914810180664063, 22.772792816162109, 4.5302090644836426]
7b3a01a954d937629aa313974494f2cf;{'epochs': 60, 'patience': 20, 'optimizer': 'adam', 'learning_rate': 0.01, 'conv_kernels': [10, 6], 'conv_filters': [32, 16], 'conv_activation': 'tanh', 'dense_activation': 'tanh', 'recurrent_activation': 'hard_sigmoid', 'dense_nodes': [256, 512, 128], 'dropout': 0.7, 'dropout_conv': 0.0, 'dropout_recurrent': 0.0, 'conv_kernel_regularizer': ('L1', 0.001), 'conv_recurrent_regularizer': ('L1', 0.001), 'dense_kernel_regularizer': ('L1', 0.001), 'lr_plateau': (0.5, 5, 1e-05)};[68.386619567871094, 68.276168823242188, 6.9278802871704102];[69.050079345703125, 68.228790283203125, 7.0793085098266602];[9.3042488098144531, 9.1938018798828125, 2.4998149871826172];[8.6576423645019531, 7.8363509178161621, 2.4987573623657227];[24.600513458251953, 24.490066528320313, 4.7158784866333008];[21.236368179321289, 20.415077209472656, 4.2617301940917969]
